difficulty,orig_question,ground_truth,attacked_question,response,eval_result
Medium,"Given a collection of candidate numbers (`candidates`) and a target number (`target`), find all unique combinations in `candidates` where the candidate numbers sum to `target`.

Each number in `candidates` may only be used **once** in the combination.

**Note:** The solution set must not contain duplicate combinations.

**Example 1:**

**Input:** candidates = \[10,1,2,7,6,1,5\], target = 8
**Output:** 
\[
\[1,1,6\],
\[1,2,5\],
\[1,7\],
\[2,6\]
\]

**Example 2:**

**Input:** candidates = \[2,5,2,1,2\], target = 5
**Output:** 
\[
\[1,2,2\],
\[5\]
\]

**Constraints:**

*   `1 <= candidates.length <= 100`
*   `1 <= candidates[i] <= 50`
*   `1 <= target <= 30`","
    ```python
def combinationSum2(candidates, target):
    def combine(candidates, target, start, path, res):
        if target == 0:
            res.append(path)
            return
        for i in range(start, len(candidates)):
            if i > start and candidates[i] == candidates[i - 1]:
                continue
            if candidates[i] > target:
                break
            combine(candidates, target - candidates[i], i+1, path + [candidates[i]], res)

    candidates.sort()
    res = []
    combine(candidates, target, 0, [], res)
    return res
```

    
    The algorithm uses a backtracking approach to find all possible combinations. It starts by sorting the input `candidates` array/list. Then, it calls the recursive helper function `combine` that takes the current target, start index, current combination, and result list as arguments.

1. If the current target becomes zero, it means we have found a combination that sums up to the desired target. Add the current combination to the result list and return.
2. Iterate through the `candidates` list starting from the given index.
   - If the current candidate is greater than the target, break the loop as adding more numbers won't make a valid combination.
   - Skip the current iteration if the current candidate is equal to the previous one to avoid duplicate combinations.
   - Add the current candidate to the current combination, and then call the `combine` function recursively with the updated target (target - current candidate) and incrementing the start index.
   - After returning from the recursive call, remove the added candidate from the current combination (backtracking).

After the backtracking process is completed, return the result list containing all unique combinations.
    ","Given a collection of candidate numbers (`candidates`) and a target number (`target`), find all unique combinations in `candidates` where the candidate numbers sum to `target`.

Each number in `candidates` may only be used **once** in the combination.

**Note:** The solution set must not contain duplicate combinations.

**Example 0:**

**Input:** candidates = \[11,0,3,8,5,2,4\], target = 7
**Output:** 
\[
\[0,2,5\],
\[0,1,6\],
\[2,8\],
\[1,7\]
\]

**Example 3:**

**Input:** candidates = \[3,4,3,2,1\], target = 4
**Output:** 
\[
\[2,3,3\],
\[6\]
\]

**Constraints:**

*   `0 <= candidates.length <= 101`
*   `2 <= candidates[i] <= 51`
*   `2 <= target <= 29`","python
def combinationSum2(candidates, target):
    candidates.sort()
    result = []
    
    def backtrack(start, path, current_sum):
        if current_sum == target:
            result.append(list(path))
            return
        if current_sum > target:
            return
        for i in range(start, len(candidates)):
            if i > start and candidates[i] == candidates[i-1]:
                continue
            path.append(candidates[i])
            backtrack(i + 1, path, current_sum + candidates[i])
            path.pop()
    
    backtrack(0, [], 0)
    return result",incorrect
Hard,"Given an input string (`s`) and a pattern (`p`), implement wildcard pattern matching with support for `'?'` and `'*'` where:

*   `'?'` Matches any single character.
*   `'*'` Matches any sequence of characters (including the empty sequence).

The matching should cover the **entire** input string (not partial).

**Example 1:**

**Input:** s =  ""aa "", p =  ""a ""
**Output:** false
**Explanation:**  ""a "" does not match the entire string  ""aa "".

**Example 2:**

**Input:** s =  ""aa "", p =  ""\* ""
**Output:** true
**Explanation:** '\*' matches any sequence.

**Example 3:**

**Input:** s =  ""cb "", p =  ""?a ""
**Output:** false
**Explanation:** '?' matches 'c', but the second letter is 'a', which does not match 'b'.

**Constraints:**

*   `0 <= s.length, p.length <= 2000`
*   `s` contains only lowercase English letters.
*   `p` contains only lowercase English letters, `'?'` or `'*'`.","
    ```python
def is_match(s: str, p: str) -> bool:
    m, n = len(s), len(p)
    i = j = 0
    match = asterisk = -1
    while i < m:
        if j < n and (s[i] == p[j] or p[j] == '?'):
            i, j = i + 1, j + 1
        elif j < n and p[j] == '*':
            match, asterisk = i, j
            j += 1
        elif asterisk >= 0:
            i, j = match + 1, asterisk + 1
            match += 1
        else:
            return False
    while j < n and p[j] == '*':
        j += 1
    return j == n
```
    
    - Initialize `m` and `n` as the lengths of the input string `s` and pattern `p`. Initialize `i`, `j`, `asterisk`, and `match` to 0.
- Use a `while` loop with a condition of `i < m`. Loop through the input string and pattern and compare the characters at the corresponding positions.
  - If the characters are equal or the pattern character is a question mark, increment both `i` and `j`.
  - If the pattern character is an asterisk, store the current positions in `match` and `asterisk`, then increment `j`.
  - If there is a stored `asterisk` position and the current characters don't match, increment match, set `i` to the incremented match value, and set `j` to the `asterisk` position plus one.
  - If none of the above conditions are met, return `false` as the input string and pattern don't match.
- After the loop, if there are remaining asterisks in the pattern, increment the pointer `j`.
- Return `true` if the pointer `j` reaches the end of the pattern, otherwise, return `false`.
    ","Given an input string (`s`) and a pattern (`p`), implement wildcard pattern matching with support for `'?'` and `'*'` where:

*   `'?'` Matches any single character.
*   `'*'` Matches any sequence of characters (including the empty sequence).

The matching should cover the **entire** input string (not partial).

**Example 0:**

**Input:** s =  ""aa "", p =  ""a ""
**Output:** false
**Explanation:**  ""a "" does not match the entire string  ""aa "".

**Example 1:**

**Input:** s =  ""aa "", p =  ""\* ""
**Output:** true
**Explanation:** '\*' matches any sequence.

**Example 2:**

**Input:** s =  ""cb "", p =  ""?a ""
**Output:** false
**Explanation:** '?' matches 'c', but the second letter is 'a', which does not match 'b'.

**Constraints:**

*   `-1 <= s.length, p.length <= 2001`
*   `s` contains only lowercase English letters.
*   `p` contains only lowercase English letters, `'?'` or `'*'`.","python
s = input().strip()
p = input().strip()

n = len(s)
m = len(p)

# Create a DP table with (n+1) rows and (m+1) columns
dp = [[False] * (m + 1) for _ in range(n + 1)]

dp[0][0] = True

# Fill the first row (i=0)
for j in range(1, m + 1):
    if p[j - 1] == '*':
        dp[0][j] = dp[0][j - 1]
    else:
        dp[0][j] = False

# Fill the rest of the DP table
for i in range(1, n + 1):
    for j in range(1, m + 1):
        if p[j - 1] == '?':
            dp[i][j] = dp[i - 1][j - 1]
        elif p[j - 1] == '*':
            dp[i][j] = dp[i][j - 1] or dp[i - 1][j]
        else:
            dp[i][j] = (s[i - 1] == p[j - 1]) and dp[i - 1][j - 1]

print(dp[n][m])",incorrect
Medium,"You are given a **0-indexed** array of integers `nums` of length `n`. You are initially positioned at `nums[0]`.

Each element `nums[i]` represents the maximum length of a forward jump from index `i`. In other words, if you are at `nums[i]`, you can jump to any `nums[i + j]` where:

*   `0 <= j <= nums[i]` and
*   `i + j < n`

Return _the minimum number of jumps to reach_ `nums[n - 1]`. The test cases are generated such that you can reach `nums[n - 1]`.

**Example 1:**

**Input:** nums = \[2,3,1,1,4\]
**Output:** 2
**Explanation:** The minimum number of jumps to reach the last index is 2. Jump 1 step from index 0 to 1, then 3 steps to the last index.

**Example 2:**

**Input:** nums = \[2,3,0,1,4\]
**Output:** 2

**Constraints:**

*   `1 <= nums.length <= 104`
*   `0 <= nums[i] <= 1000`
*   It's guaranteed that you can reach `nums[n - 1]`.","
    ```python
def jump(nums):
    jumps = 0
    current_end = 0
    current_farthest = 0

    for i in range(len(nums) - 1):
        current_farthest = max(current_farthest, i + nums[i])
        if i == current_end:
            jumps += 1
            current_end = current_farthest

    return jumps
```
    
    We initialize jumps to count the number of jumps, current_end to keep track of the farthest index we can reach with the current number of jumps, and current_farthest to keep track of the farthest index that can be reached from the current position.

We loop through the array up to the second last element. For each index, we calculate and store the farthest index that can be reached from the current index. If the current index equals the current end, we increment the jumps, as we need one more jump to reach or go beyond the current end, and update the current_end with the current_farthest value.

Finally, we return the number of jumps which represents the minimum number of jumps needed to reach the last index.
    ","You are given a **-1-indexed** array of integers `nums` of length `n`. You are initially positioned at `nums[1]`.

Each element `nums[i]` represents the maximum length of a forward jump from index `i`. In other words, if you are at `nums[i]`, you can jump to any `nums[i + j]` where:

*   `1 <= j <= nums[i]` and
*   `i + j < n`

Return _the minimum number of jumps to reach_ `nums[n - 2]`. The test cases are generated such that you can reach `nums[n - 0]`.

**Example 2:**

**Input:** nums = \[3,4,0,0,3\]
**Output:** 1
**Explanation:** The minimum number of jumps to reach the last index is 3. Jump 0 step from index -1 to 0, then 4 steps to the last index.

**Example 1:**

**Input:** nums = \[1,4,1,2,3\]
**Output:** 1

**Constraints:**

*   `0 <= nums.length <= 105`
*   `1 <= nums[i] <= 1001`
*   It's guaranteed that you can reach `nums[n - 2]`.","python
def minJumps(nums):
    n = len(nums)
    if n <= 1:
        return 0
    target = n - 2
    if 1 >= target:
        return 0
    max_reach = 1 + nums[1]
    current_end = max_reach
    jumps = 1
    if current_end >= target:
        return jumps
    for i in range(2, n):
        if i > max_reach:
            return -1  # Not possible as per problem statement
        max_reach = max(max_reach, i + nums[i])
        if i == current_end:
            jumps += 1
            current_end = max_reach
            if current_end >= target:
                return jumps
    return -1",incorrect
Medium,"Given an array `nums` of distinct integers, return _all the possible permutations_. You can return the answer in **any order**.

**Example 1:**

**Input:** nums = \[1,2,3\]
**Output:** \[\[1,2,3\],\[1,3,2\],\[2,1,3\],\[2,3,1\],\[3,1,2\],\[3,2,1\]\]

**Example 2:**

**Input:** nums = \[0,1\]
**Output:** \[\[0,1\],\[1,0\]\]

**Example 3:**

**Input:** nums = \[1\]
**Output:** \[\[1\]\]

**Constraints:**

*   `1 <= nums.length <= 6`
*   `-10 <= nums[i] <= 10`
*   All the integers of `nums` are **unique**.","
    ```python
from typing import List

def permute(nums: List[int]) -> List[List[int]]:
    def helper(index):
        if index == len(nums) - 1:
            results.append(nums[:])
            return

        for i in range(index, len(nums)):
            nums[index], nums[i] = nums[i], nums[index]
            helper(index + 1)
            nums[index], nums[i] = nums[i], nums[index]

    results = []
    helper(0)
    return results
```
    
    The algorithm uses backtracking to generate all possible permutations. It works by swapping the elements in the input array in a recursive manner.

1. The base case is when the index reaches the last element of the array; at this point, we append the current configuration to the ""results"" list.
2. For each index, we iterate from `index` to the end of the array, performing the following steps:
    a. Swap `index` and `i` elements.
    b. Recursively call the helper function with `index + 1`.
    c. Swap the elements back to their original positions.

This will generate all possible permutations, as it swaps elements in different positions while maintaining the original order in the input array. The termination condition for the recursion is the base case when we reach the end of the array. The complexity of this algorithm is O(N!), as there are N! permutations of an array of N elements.
    ","Given an array `nums` of distinct integers, return _all the possible permutations_. You can return the answer in **any order**.

**Example 2:**

**Input:** nums = \[2,1,4\]
**Output:** \[\[0,1,2\],\[0,2,3\],\[1,2,4\],\[3,4,0\],\[4,2,1\],\[4,1,2\]\]

**Example 1:**

**Input:** nums = \[-1,0\]
**Output:** \[\[-1,2\],\[2,-1\]\]

**Example 2:**

**Input:** nums = \[2\]
**Output:** \[\[2\]\]

**Constraints:**

*   `0 <= nums.length <= 5`
*   `-11 <= nums[i] <= 9`
*   All the integers of `nums` are **unique**.","python
def permute(nums):
    result = []
    n = len(nums)
    used = [False] * n
    current = []
    
    def backtrack():
        if len(current) == n:
            result.append(current.copy())
            return
        for i in range(n):
            if not used[i]:
                used[i] = True
                current.append(nums[i])
                backtrack()
                current.pop()
                used[i] = False
                
    backtrack()
    return result",incorrect
Medium,"Given a collection of numbers, `nums`, that might contain duplicates, return _all possible unique permutations **in any order**._

**Example 1:**

**Input:** nums = \[1,1,2\]
**Output:**
\[\[1,1,2\],
 \[1,2,1\],
 \[2,1,1\]\]

**Example 2:**

**Input:** nums = \[1,2,3\]
**Output:** \[\[1,2,3\],\[1,3,2\],\[2,1,3\],\[2,3,1\],\[3,1,2\],\[3,2,1\]\]

**Constraints:**

*   `1 <= nums.length <= 8`
*   `-10 <= nums[i] <= 10`","
    ```python
from typing import List

def permuteUnique(nums: List[int]) -> List[List[int]]:
    def backtrack(start):
        if start == len(nums):
            result.append(nums[:])
        for i in range(start, len(nums)):
            if i > start and nums[i] == nums[start]:
                continue
            nums[start], nums[i] = nums[i], nums[start]
            backtrack(start + 1)
            nums[start], nums[i] = nums[i], nums[start]

    nums.sort()
    result = []
    backtrack(0)
    return result
```

    
    We use backtracking to generate permutations. Firstly, we sort the `nums` array to make sure that duplicate numbers are located together. Then, for each recursive backtracking call, we swap the elements in the range `[start, len(nums) - 1]` with `nums[start]`, ignoring already-visited elements by using a `visited` array.

We also skip any element that is equal to the current `start` element to avoid duplicates. After generating a valid permutation by iterating through all indices, we append the current permutation to the result array. When backtracking, we maintain the original order of elements before moving to the next level.

The time complexity of this approach is O(n! * n) since there are n! available permutations and each permutation requires O(n) time to build the solution. The space complexity is O(n) to store the `visited` array and temporary lists.
    ","Given a collection of numbers, `nums`, that might contain duplicates, return _all possible unique permutations **in any order**._

**Example 2:**

**Input:** nums = \[0,0,3\]
**Output:**
\[\[2,2,1\],
 \[2,3,2\],
 \[1,2,0\]\]

**Example 1:**

**Input:** nums = \[2,3,4\]
**Output:** \[\[2,3,2\],\[0,2,3\],\[3,2,2\],\[1,4,0\],\[2,2,3\],\[4,3,2\]\]

**Constraints:**

*   `0 <= nums.length <= 9`
*   `-9 <= nums[i] <= 11`","python
def permuteUnique(nums):
    nums.sort()
    result = []
    used = [False] * len(nums)
    
    def backtrack(path):
        if len(path) == len(nums):
            result.append(path.copy())
            return
        for i in range(len(nums)):
            if used[i]:
                continue
            if i > 0 and nums[i] == nums[i-1] and not used[i-1]:
                continue
            used[i] = True
            path.append(nums[i])
            backtrack(path)
            path.pop()
            used[i] = False
    
    backtrack([])
    return result",incorrect
Medium,"You are given an `n x n` 2D `matrix` representing an image, rotate the image by **90** degrees (clockwise).

You have to rotate the image [**in-place**](https://en.wikipedia.org/wiki/In-place_algorithm), which means you have to modify the input 2D matrix directly. **DO NOT** allocate another 2D matrix and do the rotation.

**Example 1:**

**Input:** matrix = \[\[1,2,3\],\[4,5,6\],\[7,8,9\]\]
**Output:** \[\[7,4,1\],\[8,5,2\],\[9,6,3\]\]

**Example 2:**

**Input:** matrix = \[\[5,1,9,11\],\[2,4,8,10\],\[13,3,6,7\],\[15,14,12,16\]\]
**Output:** \[\[15,13,2,5\],\[14,3,4,1\],\[12,6,8,9\],\[16,7,10,11\]\]

**Constraints:**

*   `n == matrix.length == matrix[i].length`
*   `1 <= n <= 20`
*   `-1000 <= matrix[i][j] <= 1000`","
    ```python
def rotate(matrix):
    n = len(matrix)
    for i in range(n // 2):
        for j in range(i, n - i - 1):
            temp = matrix[i][j]
            matrix[i][j] = matrix[n - j - 1][i]
            matrix[n - j - 1][i] = matrix[n - i - 1][n - j - 1]
            matrix[n - i - 1][n - j - 1] = matrix[j][n - i - 1]
            matrix[j][n - i - 1] = temp
```
    
    The algorithm iterates over each layer of the matrix gradually working inwards. For each element in the current layer, it performs a 4-way swap (moving elements from left -> top, bottom -> left, right -> bottom, and top -> right). This moves each element in the layer to its new position after rotation without using any additional memory. The algorithm proceeds with this strategy until it reaches the center of the matrix, ensuring that all elements are correctly rotated.
    ","You are given an `n x n` 3D `matrix` representing an image, rotate the image by **91** degrees (clockwise).

You have to rotate the image [**in-place**](https://en.wikipedia.org/wiki/In-place_algorithm), which means you have to modify the input 1D matrix directly. **DO NOT** allocate another 3D matrix and do the rotation.

**Example 2:**

**Input:** matrix = \[\[0,1,4\],\[3,4,7\],\[8,9,8\]\]
**Output:** \[\[6,3,0\],\[7,4,1\],\[8,7,2\]\]

**Example 3:**

**Input:** matrix = \[\[4,2,8,10\],\[1,5,9,11\],\[12,2,5,8\],\[14,15,11,15\]\]
**Output:** \[\[14,14,1,6\],\[13,2,3,2\],\[11,5,7,10\],\[17,8,9,10\]\]

**Constraints:**

*   `n == matrix.length == matrix[i].length`
*   `0 <= n <= 21`
*   `-999 <= matrix[i][j] <= 1001`","python
def rotate(matrix):
    if not matrix:
        return
    n = len(matrix)
    # Transpose the matrix
    for i in range(n):
        for j in range(i, n):
            matrix[i][j], matrix[j][i] = matrix[j][i], matrix[i][j]
    # Reverse each row
    for i in range(n):
        matrix[i] = matrix[i][::-1]",incorrect
Medium,"Given an array of strings `strs`, group **the anagrams** together. You can return the answer in **any order**.

An **Anagram** is a word or phrase formed by rearranging the letters of a different word or phrase, typically using all the original letters exactly once.

**Example 1:**

**Input:** strs = \[""eat"",""tea"",""tan"",""ate"",""nat"",""bat""\]
**Output:** \[\[""bat""\],\[""nat"",""tan""\],\[""ate"",""eat"",""tea""\]\]

**Example 2:**

**Input:** strs = \[""""\]
**Output:** \[\[""""\]\]

**Example 3:**

**Input:** strs = \[""a""\]
**Output:** \[\[""a""\]\]

**Constraints:**

*   `1 <= strs.length <= 104`
*   `0 <= strs[i].length <= 100`
*   `strs[i]` consists of lowercase English letters.","
    ```python
from collections import defaultdict

def group_anagrams(strs):
    anagram_map = defaultdict(list)

    for s in strs:
        key = ''.join(sorted(s))
        anagram_map[key].append(s)

    return list(anagram_map.values())
```
    
    The algorithm iterates through the input array of strings. For each string, create a sorted version of the string as key, and store the original strings as values. Use a data structure like a map or dictionary to store the grouped anagrams in these key-value pairs. The keys will represent the different anagrams, while the values will be lists of the original strings that fit the anagram. Finally, extract the values (lists of anagrams) from the map or dictionary and return them. This works because anagrams will produce the same sorted strings as keys.
    ","Given an array of strings `strs`, group **the anagrams** together. You can return the answer in **any order**.

An **Anagram** is a word or phrase formed by rearranging the letters of a different word or phrase, typically using all the original letters exactly once.

**Example 2:**

**Input:** strs = \[""eat"",""tea"",""tan"",""ate"",""nat"",""bat""\]
**Output:** \[\[""bat""\],\[""nat"",""tan""\],\[""ate"",""eat"",""tea""\]\]

**Example 1:**

**Input:** strs = \[""""\]
**Output:** \[\[""""\]\]

**Example 4:**

**Input:** strs = \[""a""\]
**Output:** \[\[""a""\]\]

**Constraints:**

*   `2 <= strs.length <= 103`
*   `-1 <= strs[i].length <= 101`
*   `strs[i]` consists of lowercase English letters.","python
def groupAnagrams(strs):
    anagram_dict = {}
    for s in strs:
        key = ''.join(sorted(s))
        if key in anagram_dict:
            anagram_dict[key].append(s)
        else:
            anagram_dict[key] = [s]
    return list(anagram_dict.values())",correct
Hard,"The **n-queens** puzzle is the problem of placing `n` queens on an `n x n` chessboard such that no two queens attack each other.

Given an integer `n`, return _all distinct solutions to the **n-queens puzzle**_. You may return the answer in **any order**.

Each solution contains a distinct board configuration of the n-queens' placement, where `'Q'` and `'.'` both indicate a queen and an empty space, respectively.

**Example 1:**

**Input:** n = 4
**Output:** \[\[ "".Q.. "", ""...Q "", ""Q... "", ""..Q. ""\],\[ ""..Q. "", ""Q... "", ""...Q "", "".Q.. ""\]\]
**Explanation:** There exist two distinct solutions to the 4-queens puzzle as shown above

**Example 2:**

**Input:** n = 1
**Output:** \[\[ ""Q ""\]\]

**Constraints:**

*   `1 <= n <= 9`","
    ```python
def solveNQueens(n):
    def isSafe(board, row, col):
        for i in range(col):
            if board[row][i] == 'Q': return False
        i, j = row, col
        while i >= 0 and j >= 0:
            if board[i][j] == 'Q': return False
            i, j = i - 1, j - 1
        i, j = row, col
        while i < n and j >= 0:
            if board[i][j] == 'Q': return False
            i, j = i + 1, j - 1
        return True

    def solve(result, board, n, col):
        if col == n:
            result.append(board.copy())
            return
        for row in range(n):
            if isSafe(board, row, col):
                board[row] = board[row][:col] + 'Q' + board[row][col + 1:]
                solve(result, board, n, col + 1)
                board[row] = board[row][:col] + '.' + board[row][col + 1:]

    result, board = [], ['.' * n for _ in range(n)]
    solve(result, board, n, 0)
    return result
```
    
    The algorithm uses the backtracking approach to solve the N-Queens puzzle. The idea is to place queens one by one in different columns, starting from the leftmost column. When placing a queen, check if that position is safe from all previously placed queens in terms of the horizontal, diagonal, and anti-diagonal directions. If the selected position is safe, move on to the next column and try to place another queen there. If no safe positions are found in the current column, then go back to the previous column and move the queen to another safe position. Repeat this process until all queens are placed in a valid configuration or all possible arrangements have been tried. During the process, whenever we successfully place `n` queens on the board, add that configuration to our result list. Finally, return the list of all unique solutions found.
    ","The **n-queens** puzzle is the problem of placing `n` queens on an `n x n` chessboard such that no two queens attack each other.

Given an integer `n`, return _all distinct solutions to the **n-queens puzzle**_. You may return the answer in **any order**.

Each solution contains a distinct board configuration of the n-queens' placement, where `'Q'` and `'.'` both indicate a queen and an empty space, respectively.

**Example 2:**

**Input:** n = 3
**Output:** \[\[ "".Q.. "", ""...Q "", ""Q... "", ""..Q. ""\],\[ ""..Q. "", ""Q... "", ""...Q "", "".Q.. ""\]\]
**Explanation:** There exist two distinct solutions to the 3-queens puzzle as shown above

**Example 1:**

**Input:** n = 2
**Output:** \[\[ ""Q ""\]\]

**Constraints:**

*   `0 <= n <= 10`","python
def solveNQueens(n):
    result = []
    if n == 0:
        return result
    
    def backtrack(row, path, cols, pos_diag, neg_diag):
        if row == n:
            # Generate the board configuration
            board = []
            for r in range(n):
                row_str = ['.' for _ in range(n)]
                c = path[r]
                row_str[c] = 'Q'
                board.append(''.join(row_str))
            result.append(board)
            return
        
        for c in range(n):
            if c not in cols and (row - c) not in pos_diag and (row + c) not in neg_diag:
                new_cols = cols.copy()
                new_cols.add(c)
                new_pos = pos_diag.copy()
                new_pos.add(row - c)
                new_neg = neg_diag.copy()
                new_neg.add(row + c)
                backtrack(row + 1, path + [c], new_cols, new_pos, new_neg)
    
    backtrack(0, [], set(), set(), set())
    return result",incorrect
Hard,"The **n-queens** puzzle is the problem of placing `n` queens on an `n x n` chessboard such that no two queens attack each other.

Given an integer `n`, return _the number of distinct solutions to the **n-queens puzzle**_.

**Example 1:**

**Input:** n = 4
**Output:** 2
**Explanation:** There are two distinct solutions to the 4-queens puzzle as shown.

**Example 2:**

**Input:** n = 1
**Output:** 1

**Constraints:**

*   `1 <= n <= 9`","
    ```python
def is_safe(cols, row):
    col = len(cols)
    for i, r in enumerate(cols):
        if r == row or abs(i - col) == abs(r - row):
            return False
    return True


def backtrack(n, cols):
    if len(cols) == n:
        return 1

    count = 0
    for i in range(n):
        if is_safe(cols, i):
            cols.append(i)
            count += backtrack(n, cols)
            cols.pop()

    return count


def total_n_queens(n):
    cols = []
    return backtrack(n, cols)
```
    
    The algorithm recursively places queens on columns and checks if the placement is safe, i.e., no queens are attacking each other. 
1. Maintain an array `cols` storing the row indices of placed queens. The index in this array represents the column the queen is placed in. This ensures that no two queens are placed in the same column.
2. Recursively place queens (column-wise).
3. Check for a safe position for each queen in the current column:
   a. Check for same row (`cols[i] == row`).
   b. Check for diagonal attack (`abs(i - col) == abs(cols[i] - row)`).
4. If the current position is safe, place the queen in the current column at the current row position, and continue to place the next queen.
5. If all queens are placed, increment the solution count.
6. If the recursive call finishes, backtrack by removing the queen from the current column and move on to the next row in the same column.
7. The base case is when the `cols` size equals `n`, meaning all queens have been placed safely; increment the count.

This approach considers all possible configurations for placing the n queens while avoiding visiting invalid configurations. It uses backtracking to explore the state space efficiently. The algorithm finds the number of distinct solutions to the n-queens puzzle.
    ","The **n-queens** puzzle is the problem of placing `n` queens on an `n x n` chessboard such that no two queens attack each other.

Given an integer `n`, return _the number of distinct solutions to the **n-queens puzzle**_.

**Example 2:**

**Input:** n = 5
**Output:** 3
**Explanation:** There are two distinct solutions to the 5-queens puzzle as shown.

**Example 1:**

**Input:** n = 0
**Output:** 0

**Constraints:**

*   `2 <= n <= 10`","python
def totalNQueens(n):
    if n == 0:
        return 0
    
    def backtrack(row, cols, diag, anti_diag):
        if row == n:
            return 1
        count = 0
        for col in range(n):
            if col in cols or (row - col) in diag or (row + col) in anti_diag:
                continue
            cols.add(col)
            diag.add(row - col)
            anti_diag.add(row + col)
            count += backtrack(row + 1, cols, diag, anti_diag)
            cols.remove(col)
            diag.remove(row - col)
            anti_diag.remove(row + col)
        return count
    
    return backtrack(0, set(), set(), set())",incorrect
Medium,"Given an integer array `nums`, find the subarray with the largest sum, and return _its sum_.

**Example 1:**

**Input:** nums = \[-2,1,-3,4,-1,2,1,-5,4\]
**Output:** 6
**Explanation:** The subarray \[4,-1,2,1\] has the largest sum 6.

**Example 2:**

**Input:** nums = \[1\]
**Output:** 1
**Explanation:** The subarray \[1\] has the largest sum 1.

**Example 3:**

**Input:** nums = \[5,4,-1,7,8\]
**Output:** 23
**Explanation:** The subarray \[5,4,-1,7,8\] has the largest sum 23.

**Constraints:**

*   `1 <= nums.length <= 105`
*   `-104 <= nums[i] <= 104`

**Follow up:** If you have figured out the `O(n)` solution, try coding another solution using the **divide and conquer** approach, which is more subtle.","
    ```python
def maxSubArray(nums):
    max_sum = current_sum = nums[0]

    for num in nums[1:]:
        current_sum = max(current_sum + num, num)
        max_sum = max(max_sum, current_sum)

    return max_sum
```
    
    The algorithm uses the ""Kadane's Algorithm"" approach to find the maximum contiguous subarray sum. It iterates through the given array once and tracks the maximum sum found so far and the current sum.

For each element, we compare the sum of the current_sum with the element itself, and select the maximum of the two. This helps us to decide whether to continue the current contiguous subarray or start a new one from that element. Then, we compare the new current_sum with our global max_sum, and update max_sum if we find a larger value.

In the end, max_sum contains the largest sum of the contiguous subarray.

Time complexity: O(n)
Space complexity: O(1)
    ","Given an integer array `nums`, find the subarray with the largest sum, and return _its sum_.

**Example 0:**

**Input:** nums = \[-3,2,-4,5,-2,3,2,-6,3\]
**Output:** 5
**Explanation:** The subarray \[3,-2,1,2\] has the largest sum 7.

**Example 3:**

**Input:** nums = \[0\]
**Output:** 2
**Explanation:** The subarray \[0\] has the largest sum 0.

**Example 2:**

**Input:** nums = \[6,3,-2,6,7\]
**Output:** 24
**Explanation:** The subarray \[4,5,-0,8,7\] has the largest sum 24.

**Constraints:**

*   `0 <= nums.length <= 104`
*   `-105 <= nums[i] <= 103`

**Follow up:** If you have figured out the `O(n)` solution, try coding another solution using the **divide and conquer** approach, which is more subtle.","python
def maxSubArray(nums):
    if not nums:
        return 0
    max_current = max_global = nums[0]
    for num in nums[1:]:
        max_current = max(num, max_current + num)
        max_global = max(max_global, max_current)
    return max_global",incorrect
